{'lat': 41.329052, 'lon': -72.92187, 'pathPercent': 0.184611833389933, 'sinProgress': 0.9167832840633809, 'cosProgress': 0.39938503985748147, 'lastStop': 0, 'lastUpdate': 1713549415, 'dayPercent': 0.63179, 'weekday': 4, 'estimatedTimes': {'10': 31, '2': 38, '5': 40, '52': 41, '41': 44, '20': 45, '108': 47, '106': 3, '34': 4, '101': 5, '47': 6, '100': 7, '102': 8, '105': 9, '69': 10, '139': 11, '136': 11, '130': 12, '129': 12, '140': 13, '133': 14, '135': 15, '138': 16, '97': 17, '66': 18, '63': 19, '42': 21, '98': 23, '38': 25, '39': 26, '72': 28, '43': 30}}
{'lat': 41.329052, 'lon': -72.92187, 'pathPercent': 0.184611833389933, 'sinProgress': 0.9167832840633809, 'cosProgress': 0.39938503985748147, 'lastStop': 34, 'lastUpdate': 1713549542, 'dayPercent': 0.63515, 'weekday': 4, 'estimatedTimes': {'10': 24, '2': 30, '5': 33, '52': 34, '41': 36, '20': 38, '108': 39, '106': 41, '34': 42, '101': 43, '47': 44, '100': 44, '102': 0, '105': 1, '69': 2, '139': 3, '136': 3, '130': 4, '129': 5, '140': 5, '133': 6, '135': 7, '138': 8, '97': 9, '66': 11, '63': 12, '42': 13, '98': 15, '38': 17, '39': 19, '72': 20, '43': 22}}
{'lat': 41.329052, 'lon': -72.92187, 'pathPercent': 0.184611833389933, 'sinProgress': 0.9167832840633809, 'cosProgress': 0.39938503985748147, 'lastStop': 34, 'lastUpdate': 1713549562, 'dayPercent': 0.63546, 'weekday': 4, 'estimatedTimes': {'10': 24, '2': 30, '5': 32, '52': 34, '41': 36, '20': 38, '108': 39, '106': 40, '34': 42, '101': 43, '47': 44, '100': 44, '102': 0, '105': 1, '69': 2, '139': 3, '136': 3, '130': 4, '129': 4, '140': 5, '133': 6, '135': 7, '138': 8, '97': 9, '66': 10, '63': 11, '42': 13, '98': 15, '38': 17, '39': 18, '72': 20, '43': 22}}
{'lat': 41.329052, 'lon': -72.92187, 'pathPercent': 0.184611833389933, 'sinProgress': 0.9167832840633809, 'cosProgress': 0.39938503985748147, 'lastStop': 34, 'lastUpdate': 1713549572, 'dayPercent': 0.63577, 'weekday': 4, 'estimatedTimes': {'10': 23, '2': 30, '5': 32, '52': 33, '41': 36, '20': 37, '108': 39, '106': 40, '34': 42, '101': 42, '47': 43, '100': 44, '102': 0, '105': 1, '69': 2, '139': 3, '136': 3, '130': 4, '129': 4, '140': 5, '133': 6, '135': 6, '138': 8, '97': 8, '66': 10, '63': 11, '42': 12, '98': 14, '38': 17, '39': 18, '72': 20, '43': 22}}
{'lat': 41.329052, 'lon': -72.92187, 'pathPercent': 0.184611833389933, 'sinProgress': 0.9167832840633809, 'cosProgress': 0.39938503985748147, 'lastStop': 34, 'lastUpdate': 1713549582, 'dayPercent': 0.63607, 'weekday': 4, 'estimatedTimes': {'10': 23, '2': 30, '5': 32, '52': 33, '41': 36, '20': 37, '108': 39, '106': 40, '34': 41, '101': 42, '47': 43, '100': 44, '102': 0, '105': 1, '69': 1, '139': 2, '136': 3, '130': 3, '129': 4, '140': 5, '133': 5, '135': 6, '138': 7, '97': 8, '66': 10, '63': 11, '42': 12, '98': 14, '38': 17, '39': 18, '72': 20, '43': 22}}
{'lat': 41.329052, 'lon': -72.92187, 'pathPercent': 0.184611833389933, 'sinProgress': 0.9167832840633809, 'cosProgress': 0.39938503985748147, 'lastStop': 34, 'lastUpdate': 1713549592, 'dayPercent': 0.63638, 'weekday': 4, 'estimatedTimes': {'10': 24, '2': 30, '5': 33, '52': 34, '41': 36, '20': 38, '108': 39, '106': 41, '34': 42, '101': 43, '47': 44, '100': 44, '102': 0, '105': 1, '69': 2, '139': 3, '136': 3, '130': 4, '129': 5, '140': 5, '133': 6, '135': 7, '138': 8, '97': 9, '66': 10, '63': 12, '42': 13, '98': 15, '38': 17, '39': 18, '72': 20, '43': 22}}
{'lat': 41.329052, 'lon': -72.92187, 'pathPercent': 0.184611833389933, 'sinProgress': 0.9167832840633809, 'cosProgress': 0.39938503985748147, 'lastStop': 34, 'lastUpdate': 1713549602, 'dayPercent': 0.63669, 'weekday': 4, 'estimatedTimes': {'10': 23, '2': 30, '5': 32, '52': 33, '41': 36, '20': 37, '108': 39, '106': 40, '34': 42, '101': 42, '47': 44, '100': 44, '102': 0, '105': 1, '69': 2, '139': 3, '136': 3, '130': 4, '129': 4, '140': 5, '133': 6, '135': 7, '138': 8, '97': 9, '66': 10, '63': 11, '42': 13, '98': 15, '38': 17, '39': 18, '72': 20, '43': 22}}
{'lat': 41.329052, 'lon': -72.92187, 'pathPercent': 0.184611833389933, 'sinProgress': 0.9167832840633809, 'cosProgress': 0.39938503985748147, 'lastStop': 34, 'lastUpdate': 1713549622, 'dayPercent': 0.637, 'weekday': 4, 'estimatedTimes': {'10': 23, '2': 30, '5': 32, '52': 33, '41': 36, '20': 37, '108': 39, '106': 40, '34': 42, '101': 42, '47': 43, '100': 44, '102': 0, '105': 1, '69': 2, '139': 3, '136': 3, '130': 4, '129': 4, '140': 5, '133': 6, '135': 6, '138': 7, '97': 8, '66': 10, '63': 11, '42': 12, '98': 14, '38': 17, '39': 18, '72': 20, '43': 22}}
{'lat': 41.329052, 'lon': -72.92187, 'pathPercent': 0.184611833389933, 'sinProgress': 0.9167832840633809, 'cosProgress': 0.39938503985748147, 'lastStop': 34, 'lastUpdate': 1713549632, 'dayPercent': 0.6373, 'weekday': 4, 'estimatedTimes': {'10': 23, '2': 30, '5': 32, '52': 33, '41': 36, '20': 37, '108': 39, '106': 40, '34': 41, '101': 42, '47': 43, '100': 44, '102': 0, '105': 0, '69': 1, '139': 2, '136': 3, '130': 3, '129': 4, '140': 5, '133': 5, '135': 6, '138': 7, '97': 8, '66': 10, '63': 11, '42': 12, '98': 14, '38': 17, '39': 18, '72': 20, '43': 22}}
{'lat': 41.329052, 'lon': -72.92187, 'pathPercent': 0.184611833389933, 'sinProgress': 0.9167832840633809, 'cosProgress': 0.39938503985748147, 'lastStop': 34, 'lastUpdate': 1713549642, 'dayPercent': 0.63761, 'weekday': 4, 'estimatedTimes': {'10': 24, '2': 30, '5': 32, '52': 34, '41': 36, '20': 38, '108': 39, '106': 41, '34': 42, '101': 43, '47': 44, '100': 44, '102': 0, '105': 1, '69': 2, '139': 3, '136': 3, '130': 4, '129': 4, '140': 5, '133': 6, '135': 7, '138': 8, '97': 9, '66': 10, '63': 12, '42': 13, '98': 15, '38': 17, '39': 18, '72': 20, '43': 22}}
{'lat': 41.329052, 'lon': -72.92187, 'pathPercent': 0.184611833389933, 'sinProgress': 0.9167832840633809, 'cosProgress': 0.39938503985748147, 'lastStop': 34, 'lastUpdate': 1713549652, 'dayPercent': 0.63792, 'weekday': 4, 'estimatedTimes': {'10': 23, '2': 30, '5': 32, '52': 33, '41': 36, '20': 37, '108': 39, '106': 40, '34': 42, '101': 42, '47': 44, '100': 44, '102': 0, '105': 1, '69': 2, '139': 3, '136': 3, '130': 4, '129': 4, '140': 5, '133': 6, '135': 6, '138': 8, '97': 9, '66': 10, '63': 11, '42': 12, '98': 14, '38': 17, '39': 18, '72': 20, '43': 22}}
{'lat': 41.329052, 'lon': -72.92187, 'pathPercent': 0.184611833389933, 'sinProgress': 0.9167832840633809, 'cosProgress': 0.39938503985748147, 'lastStop': 34, 'lastUpdate': 1713549662, 'dayPercent': 0.63822, 'weekday': 4, 'estimatedTimes': {'10': 23, '2': 30, '5': 32, '52': 33, '41': 36, '20': 37, '108': 39, '106': 40, '34': 42, '101': 42, '47': 43, '100': 44, '102': 0, '105': 1, '69': 2, '139': 3, '136': 3, '130': 4, '129': 4, '140': 5, '133': 6, '135': 6, '138': 7, '97': 8, '66': 10, '63': 11, '42': 12, '98': 14, '38': 17, '39': 18, '72': 20, '43': 22}}
{'lat': 41.329052, 'lon': -72.92187, 'pathPercent': 0.184611833389933, 'sinProgress': 0.9167832840633809, 'cosProgress': 0.39938503985748147, 'lastStop': 34, 'lastUpdate': 1713549682, 'dayPercent': 0.63853, 'weekday': 4, 'estimatedTimes': {'10': 23, '2': 30, '5': 32, '52': 33, '41': 36, '20': 37, '108': 39, '106': 40, '34': 41, '101': 42, '47': 43, '100': 44, '102': 0, '105': 0, '69': 1, '139': 2, '136': 3, '130': 3, '129': 4, '140': 5, '133': 5, '135': 6, '138': 7, '97': 8, '66': 10, '63': 11, '42': 12, '98': 14, '38': 17, '39': 18, '72': 20, '43': 22}}
{'lat': 41.329052, 'lon': -72.92187, 'pathPercent': 0.184611833389933, 'sinProgress': 0.9167832840633809, 'cosProgress': 0.39938503985748147, 'lastStop': 34, 'lastUpdate': 1713549692, 'dayPercent': 0.63883, 'weekday': 4, 'estimatedTimes': {'10': 24, '2': 30, '5': 32, '52': 34, '41': 36, '20': 38, '108': 39, '106': 41, '34': 42, '101': 43, '47': 44, '100': 44, '102': 0, '105': 1, '69': 2, '139': 3, '136': 3, '130': 4, '129': 4, '140': 5, '133': 6, '135': 7, '138': 8, '97': 9, '66': 10, '63': 11, '42': 13, '98': 15, '38': 17, '39': 18, '72': 20, '43': 22}}
{'lat': 41.329052, 'lon': -72.92187, 'pathPercent': 0.184611833389933, 'sinProgress': 0.9167832840633809, 'cosProgress': 0.39938503985748147, 'lastStop': 34, 'lastUpdate': 1713549702, 'dayPercent': 0.63914, 'weekday': 4, 'estimatedTimes': {'10': 23, '2': 30, '5': 32, '52': 33, '41': 36, '20': 37, '108': 39, '106': 40, '34': 42, '101': 42, '47': 44, '100': 44, '102': 0, '105': 1, '69': 2, '139': 3, '136': 3, '130': 4, '129': 4, '140': 5, '133': 6, '135': 6, '138': 8, '97': 8, '66': 10, '63': 11, '42': 12, '98': 14, '38': 17, '39': 18, '72': 20, '43': 22}}
{'lat': 41.329052, 'lon': -72.92187, 'pathPercent': 0.184611833389933, 'sinProgress': 0.9167832840633809, 'cosProgress': 0.39938503985748147, 'lastStop': 34, 'lastUpdate': 1713549712, 'dayPercent': 0.63944, 'weekday': 4, 'estimatedTimes': {'10': 23, '2': 30, '5': 32, '52': 33, '41': 36, '20': 37, '108': 39, '106': 40, '34': 41, '101': 42, '47': 43, '100': 44, '102': 0, '105': 1, '69': 1, '139': 3, '136': 3, '130': 3, '129': 4, '140': 5, '133': 5, '135': 6, '138': 7, '97': 8, '66': 10, '63': 11, '42': 12, '98': 14, '38': 17, '39': 18, '72': 20, '43': 22}}
{'lat': 41.329052, 'lon': -72.92187, 'pathPercent': 0.184611833389933, 'sinProgress': 0.9167832840633809, 'cosProgress': 0.39938503985748147, 'lastStop': 34, 'lastUpdate': 1713549732, 'dayPercent': 0.63974, 'weekday': 4, 'estimatedTimes': {'10': 24, '2': 30, '5': 33, '52': 34, '41': 36, '20': 38, '108': 39, '106': 41, '34': 42, '101': 43, '47': 44, '100': 44, '102': 0, '105': 1, '69': 2, '139': 3, '136': 3, '130': 4, '129': 5, '140': 5, '133': 6, '135': 7, '138': 8, '97': 9, '66': 11, '63': 12, '42': 13, '98': 15, '38': 17, '39': 19, '72': 20, '43': 22}}
{'lat': 41.329052, 'lon': -72.92187, 'pathPercent': 0.184611833389933, 'sinProgress': 0.9167832840633809, 'cosProgress': 0.39938503985748147, 'lastStop': 34, 'lastUpdate': 1713549742, 'dayPercent': 0.64005, 'weekday': 4, 'estimatedTimes': {'10': 24, '2': 30, '5': 32, '52': 34, '41': 36, '20': 37, '108': 39, '106': 40, '34': 42, '101': 43, '47': 44, '100': 44, '102': 0, '105': 1, '69': 2, '139': 3, '136': 3, '130': 4, '129': 4, '140': 5, '133': 6, '135': 7, '138': 8, '97': 9, '66': 10, '63': 11, '42': 13, '98': 15, '38': 17, '39': 18, '72': 20, '43': 22}}
{'lat': 41.329052, 'lon': -72.92187, 'pathPercent': 0.184611833389933, 'sinProgress': 0.9167832840633809, 'cosProgress': 0.39938503985748147, 'lastStop': 34, 'lastUpdate': 1713549752, 'dayPercent': 0.64035, 'weekday': 4, 'estimatedTimes': {'10': 23, '2': 30, '5': 32, '52': 33, '41': 36, '20': 37, '108': 39, '106': 40, '34': 42, '101': 42, '47': 43, '100': 44, '102': 0, '105': 1, '69': 2, '139': 3, '136': 3, '130': 4, '129': 4, '140': 5, '133': 6, '135': 6, '138': 8, '97': 8, '66': 10, '63': 11, '42': 12, '98': 14, '38': 17, '39': 18, '72': 20, '43': 22}}
{'lat': 41.329052, 'lon': -72.92187, 'pathPercent': 0.184611833389933, 'sinProgress': 0.9167832840633809, 'cosProgress': 0.39938503985748147, 'lastStop': 34, 'lastUpdate': 1713549762, 'dayPercent': 0.64066, 'weekday': 4, 'estimatedTimes': {'10': 23, '2': 30, '5': 32, '52': 33, '41': 36, '20': 37, '108': 39, '106': 40, '34': 41, '101': 42, '47': 43, '100': 44, '102': 0, '105': 1, '69': 1, '139': 2, '136': 3, '130': 3, '129': 4, '140': 5, '133': 5, '135': 6, '138': 7, '97': 8, '66': 10, '63': 11, '42': 12, '98': 14, '38': 17, '39': 18, '72': 20, '43': 22}}
{'lat': 41.329052, 'lon': -72.92187, 'pathPercent': 0.184611833389933, 'sinProgress': 0.9167832840633809, 'cosProgress': 0.39938503985748147, 'lastStop': 34, 'lastUpdate': 1713549772, 'dayPercent': 0.64096, 'weekday': 4, 'estimatedTimes': {'10': 24, '2': 30, '5': 33, '52': 34, '41': 36, '20': 38, '108': 39, '106': 41, '34': 42, '101': 43, '47': 44, '100': 44, '102': 0, '105': 1, '69': 2, '139': 3, '136': 3, '130': 4, '129': 5, '140': 5, '133': 6, '135': 7, '138': 8, '97': 9, '66': 10, '63': 12, '42': 13, '98': 15, '38': 17, '39': 18, '72': 20, '43': 22}}
{'lat': 41.329052, 'lon': -72.92187, 'pathPercent': 0.184611833389933, 'sinProgress': 0.9167832840633809, 'cosProgress': 0.39938503985748147, 'lastStop': 34, 'lastUpdate': 1713549792, 'dayPercent': 0.64126, 'weekday': 4, 'estimatedTimes': {'10': 23, '2': 30, '5': 32, '52': 33, '41': 36, '20': 37, '108': 39, '106': 40, '34': 42, '101': 42, '47': 44, '100': 44, '102': 0, '105': 1, '69': 2, '139': 3, '136': 3, '130': 4, '129': 4, '140': 5, '133': 6, '135': 7, '138': 8, '97': 9, '66': 10, '63': 11, '42': 13, '98': 15, '38': 17, '39': 18, '72': 20, '43': 22}}
{'lat': 41.329052, 'lon': -72.92187, 'pathPercent': 0.184611833389933, 'sinProgress': 0.9167832840633809, 'cosProgress': 0.39938503985748147, 'lastStop': 34, 'lastUpdate': 1713549802, 'dayPercent': 0.64156, 'weekday': 4, 'estimatedTimes': {'10': 23, '2': 30, '5': 32, '52': 33, '41': 36, '20': 37, '108': 39, '106': 40, '34': 42, '101': 42, '47': 43, '100': 44, '102': 0, '105': 1, '69': 2, '139': 3, '136': 3, '130': 4, '129': 4, '140': 5, '133': 6, '135': 6, '138': 7, '97': 8, '66': 10, '63': 11, '42': 12, '98': 14, '38': 17, '39': 18, '72': 20, '43': 22}}
{'lat': 41.329052, 'lon': -72.92187, 'pathPercent': 0.184611833389933, 'sinProgress': 0.9167832840633809, 'cosProgress': 0.39938503985748147, 'lastStop': 34, 'lastUpdate': 1713549812, 'dayPercent': 0.64187, 'weekday': 4, 'estimatedTimes': {'10': 23, '2': 30, '5': 32, '52': 33, '41': 36, '20': 37, '108': 39, '106': 40, '34': 41, '101': 42, '47': 43, '100': 44, '102': 45, '105': 0, '69': 1, '139': 2, '136': 3, '130': 3, '129': 4, '140': 5, '133': 5, '135': 6, '138': 7, '97': 8, '66': 10, '63': 11, '42': 12, '98': 14, '38': 17, '39': 18, '72': 20, '43': 22}}
{'lat': 41.329052, 'lon': -72.92187, 'pathPercent': 0.184611833389933, 'sinProgress': 0.9167832840633809, 'cosProgress': 0.39938503985748147, 'lastStop': 102, 'lastUpdate': 1713549819, 'dayPercent': 0.64217, 'weekday': 4, 'estimatedTimes': {'10': 23, '2': 29, '5': 31, '52': 33, '41': 35, '20': 37, '108': 38, '106': 40, '34': 41, '101': 42, '47': 43, '100': 43, '102': 44, '105': 0, '69': 1, '139': 2, '136': 2, '130': 3, '129': 3, '140': 4, '133': 5, '135': 6, '138': 7, '97': 8, '66': 9, '63': 10, '42': 12, '98': 14, '38': 16, '39': 17, '72': 19, '43': 21}}
{'lat': 41.330005, 'lon': -72.921608, 'pathPercent': 0.19795221645195205, 'sinProgress': 0.9470019044840298, 'cosProgress': 0.3212279453964436, 'lastStop': 102, 'lastUpdate': 1713549839, 'dayPercent': 0.64248, 'weekday': 4, 'estimatedTimes': {'10': 23, '2': 29, '5': 31, '52': 33, '41': 35, '20': 37, '108': 38, '106': 39, '34': 41, '101': 42, '47': 43, '100': 43, '102': 44, '105': 0, '69': 1, '139': 2, '136': 2, '130': 3, '129': 3, '140': 4, '133': 5, '135': 6, '138': 7, '97': 8, '66': 9, '63': 10, '42': 12, '98': 14, '38': 16, '39': 17, '72': 19, '43': 21}}
{'lat': 41.330474, 'lon': -72.921495, 'pathPercent': 0.20446795568538495, 'sinProgress': 0.9593556731006996, 'cosProgress': 0.282199738641806, 'lastStop': 105, 'lastUpdate': 1713549852, 'dayPercent': 0.64279, 'weekday': 4, 'estimatedTimes': {'10': 23, '2': 30, '5': 32, '52': 33, '41': 36, '20': 37, '108': 39, '106': 40, '34': 42, '101': 42, '47': 43, '100': 44, '102': 45, '105': 46, '69': 2, '139': 3, '136': 3, '130': 4, '129': 4, '140': 5, '133': 6, '135': 6, '138': 7, '97': 8, '66': 10, '63': 11, '42': 12, '98': 14, '38': 17, '39': 18, '72': 20, '43': 22}}
{'lat': 41.330474, 'lon': -72.921495, 'pathPercent': 0.20446795568538495, 'sinProgress': 0.9593556731006996, 'cosProgress': 0.282199738641806, 'lastStop': 105, 'lastUpdate': 1713549862, 'dayPercent': 0.64309, 'weekday': 4, 'estimatedTimes': {'10': 23, '2': 30, '5': 32, '52': 33, '41': 36, '20': 37, '108': 39, '106': 40, '34': 42, '101': 42, '47': 43, '100': 44, '102': 45, '105': 46, '69': 2, '139': 3, '136': 3, '130': 4, '129': 4, '140': 5, '133': 6, '135': 6, '138': 7, '97': 8, '66': 10, '63': 11, '42': 12, '98': 14, '38': 17, '39': 18, '72': 20, '43': 22}}
{'lat': 41.330428, 'lon': -72.92013, 'pathPercent': 0.22068255566053202, 'sinProgress': 0.9830818229678174, 'cosProgress': 0.18316694393441443, 'lastStop': 105, 'lastUpdate': 1713549874, 'dayPercent': 0.64339, 'weekday': 4, 'estimatedTimes': {'10': 23, '2': 29, '5': 31, '52': 33, '41': 35, '20': 37, '108': 38, '106': 40, '34': 41, '101': 42, '47': 43, '100': 43, '102': 44, '105': 45, '69': 1, '139': 2, '136': 2, '130': 3, '129': 3, '140': 4, '133': 5, '135': 6, '138': 7, '97': 8, '66': 9, '63': 10, '42': 12, '98': 14, '38': 16, '39': 17, '72': 19, '43': 21}}
{'lat': 41.330209, 'lon': -72.918834, 'pathPercent': 0.23431983591266242, 'sinProgress': 0.9951506935473157, 'cosProgress': 0.09836207161450304, 'lastStop': 105, 'lastUpdate': 1713549888, 'dayPercent': 0.6437, 'weekday': 4, 'estimatedTimes': {'10': 22, '2': 29, '5': 31, '52': 32, '41': 35, '20': 36, '108': 38, '106': 39, '34': 40, '101': 41, '47': 42, '100': 43, '102': 44, '105': 45, '69': 1, '139': 1, '136': 2, '130': 3, '129': 3, '140': 4, '133': 4, '135': 5, '138': 6, '97': 7, '66': 9, '63': 10, '42': 11, '98': 13, '38': 16, '39': 17, '72': 19, '43': 21}}
{'lat': 41.330095, 'lon': -72.918191, 'pathPercent': 0.2410963021266984, 'sinProgress': 0.9984355658031183, 'cosProgress': 0.05591440726151854, 'lastStop': 105, 'lastUpdate': 1713549894, 'dayPercent': 0.644, 'weekday': 4, 'estimatedTimes': {'10': 22, '2': 28, '5': 31, '52': 32, '41': 34, '20': 36, '108': 37, '106': 39, '34': 40, '101': 41, '47': 42, '100': 42, '102': 43, '105': 44, '69': 0, '139': 1, '136': 1, '130': 2, '129': 3, '140': 3, '133': 4, '135': 5, '138': 6, '97': 7, '66': 8, '63': 10, '42': 11, '98': 13, '38': 15, '39': 16, '72': 18, '43': 20}}
